id,ticker,action,severity,rationale,quant_direction,research_verdict,research_confidence,signal_type,price,research_summary,model_used,correlated_at,received_at,telegram_sent,telegram_sent_at,telegram_error,key_findings,risk_factors
170,MSTR,contradicted,critical,"Quant signal (bullish): MACD (-0.056) crossed above signal line (-0.060). Research verdict CONTRADICTS the technical setup: bearish at 85% confidence -- The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",bullish,bearish,0.85,macd_bullish_cross,96.04499816894531,"The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",gemini-flash-lite-latest,2026-08-11T16:28:22.919838+00:00,2026-08-11T16:28:52.708238+00:00,False,,Exhausted 3 retries: Timed out,"['MACD (0.097) crossed below the signal line (0.110) at a price of 96.27 on August 11, 2026.', 'Recent 2026 news notes that MSTR has shifted to active Bitcoin selling, including over 1,600 Bitcoin sold to fund preferred dividends and buybacks.', 'The stock faces a weak macro backdrop with a 90-day share price return down 47.7% and a 1-year total shareholder return down 74% as of early August 2026.', 'SEC filings (10-Q filed August 3, 2026) warn that significant variances in gains and losses could materially and adversely affect financial results and market prices.']","['Potential material adverse effects on financial results and security market prices stemming from volatile gains and losses.', 'Historical and ongoing high volatility in the market price of Class A common stock.', 'Transition from long-running Bitcoin accumulation to active selling, altering the core value proposition for crypto-focused investors.']"
171,SPCX,confirmed_bearish,warning,"Quant signal (bearish): MACD (-0.043) crossed below signal line (-0.035). Research verdict agrees with the technical setup: bearish at 75% confidence -- The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",bearish,bearish,0.75,macd_bearish_cross,131.64999389648438,"The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",gemini-flash-lite-latest,2026-08-11T16:33:22.976690+00:00,2026-08-11T16:33:22.985991+00:00,False,,Exhausted 3 retries: Timed out,"['MACD crossed below the signal line at -0.011 versus 0.019, confirming near-term bearish momentum.', 'The 10-Q reported a loss on extinguishment of debt of $1,526 million for the period ended June 30, 2026.', 'SpaceX Notes carried an effective interest rate of 6.03% as of June 30, 2026.', ""Recent news notes SPCX's stock has rebounded 21.1% over the past week, leaving broader valuation checks looking expensive amid heavy infrastructure spending.""]","['Valuation risks tied to heavy spending on AI and telecom infrastructure.', 'High debt-related charges, including a $1,526 million loss on debt extinguishment.', 'High volatility, demonstrated by a 24.5% monthly slide followed by a sharp 21% weekly rebound.']"
172,CSCO,contradicted,warning,"Quant signal (bearish): MACD (0.025) crossed below signal line (0.027). Research verdict CONTRADICTS the technical setup: bullish at 75% confidence -- The MACD bullish crossover aligns with positive recent news momentum, including a 30-day share price return of 8.13% and rising expectations ahead of the August 12 earnings call. Recent reports highlight accelerating demand for AI infrastructure, security partnerships like Tech Mahindra Security Service Edge, and optimistic UBS forecasts for revenue and earnings beat. However, filings note ongoing structural risks such as fluctuating product gross margins and uncertain customer spending visibility.",bearish,bullish,0.75,macd_bearish_cross,120.41999816894531,"The MACD bullish crossover aligns with positive recent news momentum, including a 30-day share price return of 8.13% and rising expectations ahead of the August 12 earnings call. Recent reports highlight accelerating demand for AI infrastructure, security partnerships like Tech Mahindra Security Service Edge, and optimistic UBS forecasts for revenue and earnings beat. However, filings note ongoing structural risks such as fluctuating product gross margins and uncertain customer spending visibility.",gemini-flash-lite-latest,2026-08-11T16:41:23.066414+00:00,2026-08-11T16:41:23.085409+00:00,False,,Exhausted 3 retries: Timed out,"['Cisco is seeing momentum build with a 30-day share price return of 8.13% ahead of its August 12 earnings call.', 'UBS expects revenue and earnings above consensus estimates, supported by accelerating demand for AI infrastructure.', 'Recent business catalysts include the Tech Mahindra Security Service Edge partnership and new emergency calling integration for Webex.']","['Product gross margins decreased in the first quarter of fiscal 2026 year over year, and management notes margins may not be sustainable.', 'Filings highlight reduced visibility into customer spending plans, fluctuating demand, and rapid price and product competition in networking.', 'Some analyses question valuation, suggesting the stock may be overvalued by approximately 9%.']"
173,MSFT,contradicted,critical,"Quant signal (bearish): MACD (0.133) crossed below signal line (0.143). Research verdict CONTRADICTS the technical setup: bullish at 85% confidence -- The MACD bullish crossover is supported by strong fundamental news and recent stock momentum. Specifically, Microsoft reported record cloud growth forecasts and strong cash generation leading to a massive single-day gain in late July 2026, alongside reports of ramping up custom silicon production with the Maia 300 AI chip.",bearish,bullish,0.85,macd_bearish_cross,501.3200988769531,"The MACD bullish crossover is supported by strong fundamental news and recent stock momentum. Specifically, Microsoft reported record cloud growth forecasts and strong cash generation leading to a massive single-day gain in late July 2026, alongside reports of ramping up custom silicon production with the Maia 300 AI chip.",gemini-flash-lite-latest,2026-08-11T16:41:23.084389+00:00,2026-08-11T16:41:54.804412+00:00,False,,Exhausted 3 retries: Timed out,"['On July 30, Microsoft shares jumped more than 15% after forecasting stronger-than-expected cloud growth and reaffirming heavy cash generation, adding nearly $450 billion in market value.', 'Recent reports indicate Microsoft is preparing to unveil the Maia 300 AI chip this fall and securing TSMC manufacturing capacity to reduce reliance on expensive Nvidia hardware.', ""Microsoft's 10-K filed on July 29, 2026, shows ongoing share repurchase activity and a stable base of 74,199 registered holders of record as of July 23, 2026.""]","['Macroeconomic or derivative risks, as indicated by historical net losses on derivatives and foreign currency remeasurements reported in annual filings.', 'Intense competition, particularly brought back into focus regarding its rivalry with Alphabet.']"
174,MSTR,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.021) crossed below signal line (0.024). Research verdict agrees with the technical setup: bearish at 85% confidence -- The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",bearish,bearish,0.85,macd_bearish_cross,95.87999725341797,"The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",gemini-flash-lite-latest,2026-08-11T16:52:23.816144+00:00,2026-08-11T16:52:23.822875+00:00,False,,Exhausted 3 retries: Timed out,"['MACD (0.097) crossed below the signal line (0.110) at a price of 96.27 on August 11, 2026.', 'Recent 2026 news notes that MSTR has shifted to active Bitcoin selling, including over 1,600 Bitcoin sold to fund preferred dividends and buybacks.', 'The stock faces a weak macro backdrop with a 90-day share price return down 47.7% and a 1-year total shareholder return down 74% as of early August 2026.', 'SEC filings (10-Q filed August 3, 2026) warn that significant variances in gains and losses could materially and adversely affect financial results and market prices.']","['Potential material adverse effects on financial results and security market prices stemming from volatile gains and losses.', 'Historical and ongoing high volatility in the market price of Class A common stock.', 'Transition from long-running Bitcoin accumulation to active selling, altering the core value proposition for crypto-focused investors.']"
175,BLSH,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.012) crossed below signal line (0.013). Research verdict agrees with the technical setup: bearish at 85% confidence -- Despite the MACD bullish crossover at 24.20, the fundamental and news context is overwhelmingly negative, creating a strong headwind for the technical signal. BLSH was recently added to the Zacks Rank #5 Strong Sell List on July 24, 2026, and articles note the stock remains overvalued on sales even after a 39% year-to-date decline. Furthermore, earnings expectations suggest the company lacks the key ingredients for an upcoming earnings beat.",bearish,bearish,0.85,macd_bearish_cross,24.4950008392334,"Despite the MACD bullish crossover at 24.20, the fundamental and news context is overwhelmingly negative, creating a strong headwind for the technical signal. BLSH was recently added to the Zacks Rank #5 Strong Sell List on July 24, 2026, and articles note the stock remains overvalued on sales even after a 39% year-to-date decline. Furthermore, earnings expectations suggest the company lacks the key ingredients for an upcoming earnings beat.",gemini-flash-lite-latest,2026-08-11T16:53:23.838326+00:00,2026-08-11T16:53:23.847237+00:00,False,,Exhausted 3 retries: Timed out,"['BLSH was added to the Zacks Rank #5 (Strong Sell) List on July 24, 2026.', 'The stock has experienced a 39% decline year to date.', 'Reports indicate the stock still looks overvalued on sales despite the price drop.']","['Lack of the right combination of ingredients for an upcoming earnings beat.', 'Valuation checks continue to lean expensive rather than cheap, posing ongoing downside risk.', 'Potential disappointment in future revenue and cash flow growth could further deflate the stock price.']"
176,ORCL,contradicted,critical,"Quant signal (bullish): MACD (-0.009) crossed above signal line (-0.009). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",bullish,bearish,0.8,macd_bullish_cross,144.8699951171875,"Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",gemini-flash-lite-latest,2026-08-11T16:59:23.891535+00:00,2026-08-11T16:59:23.900142+00:00,False,,Exhausted 3 retries: Timed out,"['Michael Burry re-entered a short position on Oracle via puts as of August 6, 2026.', ""UBS lowered Oracle's price target from $285 to $245 on August 7, 2026, citing rising AI infrastructure spending, returns on invested capital, credit markets, and OpenAI exposure."", 'Oracle 10-K filings explicitly note that stock price volatility can be impacted by public market announcements regarding AI advancements, cloud services, and capital structure changes such as the ATM Program and Mandatory Convertible Preferred Stock dilution.']","['Oracle shares recently gained 2.74% to reach $151.05 on August 10, 2026, showing potential resilience against immediate downward momentum.', ""UBS maintained a 'Buy' rating despite cutting its price target, indicating underlying fundamental support."", 'Dilution risks from the ATM Program and Mandatory Convertible Preferred Stock could affect common stock value per the 2026 10-K.']"
177,SPCX,contradicted,warning,"Quant signal (bullish): MACD (-0.030) crossed above signal line (-0.035). Research verdict CONTRADICTS the technical setup: bearish at 75% confidence -- The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",bullish,bearish,0.75,macd_bullish_cross,132.25,"The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",gemini-flash-lite-latest,2026-08-11T17:00:23.886552+00:00,2026-08-11T17:00:23.890925+00:00,False,,Exhausted 3 retries: Timed out,"['MACD crossed below the signal line at -0.011 versus 0.019, confirming near-term bearish momentum.', 'The 10-Q reported a loss on extinguishment of debt of $1,526 million for the period ended June 30, 2026.', 'SpaceX Notes carried an effective interest rate of 6.03% as of June 30, 2026.', ""Recent news notes SPCX's stock has rebounded 21.1% over the past week, leaving broader valuation checks looking expensive amid heavy infrastructure spending.""]","['Valuation risks tied to heavy spending on AI and telecom infrastructure.', 'High debt-related charges, including a $1,526 million loss on debt extinguishment.', 'High volatility, demonstrated by a 24.5% monthly slide followed by a sharp 21% weekly rebound.']"
178,ORCL,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.014) crossed below signal line (0.018). Research verdict agrees with the technical setup: bearish at 80% confidence -- Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",bearish,bearish,0.8,macd_bearish_cross,144.86000061035156,"Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",gemini-flash-lite-latest,2026-08-11T17:19:24.056590+00:00,2026-08-11T17:19:24.062256+00:00,False,,Exhausted 3 retries: Timed out,"['Michael Burry re-entered a short position on Oracle via puts as of August 6, 2026.', ""UBS lowered Oracle's price target from $285 to $245 on August 7, 2026, citing rising AI infrastructure spending, returns on invested capital, credit markets, and OpenAI exposure."", 'Oracle 10-K filings explicitly note that stock price volatility can be impacted by public market announcements regarding AI advancements, cloud services, and capital structure changes such as the ATM Program and Mandatory Convertible Preferred Stock dilution.']","['Oracle shares recently gained 2.74% to reach $151.05 on August 10, 2026, showing potential resilience against immediate downward momentum.', ""UBS maintained a 'Buy' rating despite cutting its price target, indicating underlying fundamental support."", 'Dilution risks from the ATM Program and Mandatory Convertible Preferred Stock could affect common stock value per the 2026 10-K.']"
179,SPCX,confirmed_bearish,warning,"Quant signal (bearish): MACD (0.110) crossed below signal line (0.112). Research verdict agrees with the technical setup: bearish at 75% confidence -- The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",bearish,bearish,0.75,macd_bearish_cross,132.27999877929688,"The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",gemini-flash-lite-latest,2026-08-11T17:21:24.102684+00:00,2026-08-11T17:21:24.117283+00:00,False,,Exhausted 3 retries: Timed out,"['MACD crossed below the signal line at -0.011 versus 0.019, confirming near-term bearish momentum.', 'The 10-Q reported a loss on extinguishment of debt of $1,526 million for the period ended June 30, 2026.', 'SpaceX Notes carried an effective interest rate of 6.03% as of June 30, 2026.', ""Recent news notes SPCX's stock has rebounded 21.1% over the past week, leaving broader valuation checks looking expensive amid heavy infrastructure spending.""]","['Valuation risks tied to heavy spending on AI and telecom infrastructure.', 'High debt-related charges, including a $1,526 million loss on debt extinguishment.', 'High volatility, demonstrated by a 24.5% monthly slide followed by a sharp 21% weekly rebound.']"
180,MSFT,confirmed_bullish,critical,"Quant signal (bullish): MACD (0.021) crossed above signal line (0.020). Research verdict agrees with the technical setup: bullish at 85% confidence -- The MACD bullish crossover is supported by strong fundamental news and recent stock momentum. Specifically, Microsoft reported record cloud growth forecasts and strong cash generation leading to a massive single-day gain in late July 2026, alongside reports of ramping up custom silicon production with the Maia 300 AI chip.",bullish,bullish,0.85,macd_bullish_cross,502.5,"The MACD bullish crossover is supported by strong fundamental news and recent stock momentum. Specifically, Microsoft reported record cloud growth forecasts and strong cash generation leading to a massive single-day gain in late July 2026, alongside reports of ramping up custom silicon production with the Maia 300 AI chip.",gemini-flash-lite-latest,2026-08-11T17:24:24.121330+00:00,2026-08-11T17:24:24.136847+00:00,False,,Exhausted 3 retries: Timed out,"['On July 30, Microsoft shares jumped more than 15% after forecasting stronger-than-expected cloud growth and reaffirming heavy cash generation, adding nearly $450 billion in market value.', 'Recent reports indicate Microsoft is preparing to unveil the Maia 300 AI chip this fall and securing TSMC manufacturing capacity to reduce reliance on expensive Nvidia hardware.', ""Microsoft's 10-K filed on July 29, 2026, shows ongoing share repurchase activity and a stable base of 74,199 registered holders of record as of July 23, 2026.""]","['Macroeconomic or derivative risks, as indicated by historical net losses on derivatives and foreign currency remeasurements reported in annual filings.', 'Intense competition, particularly brought back into focus regarding its rivalry with Alphabet.']"
181,BABA,confirmed_bearish,warning,"Quant signal (bearish): MACD (-0.003) crossed below signal line (-0.003). Research verdict agrees with the technical setup: bearish at 70% confidence -- The bearish MACD crossover aligns with recent downward price pressure, as Alibaba settled down 1.34% to $126.81 on August 6 following a class action lawsuit filed by Rosen Law Firm. While the recent launch of the Qwen3.8-Max AI model drove a 30-day share price return of 29.21%, the stock faces significant headwinds and legal scrutiny, keeping the year-to-date return down 18.58%.",bearish,bearish,0.7,macd_bearish_cross,128.24000549316406,"The bearish MACD crossover aligns with recent downward price pressure, as Alibaba settled down 1.34% to $126.81 on August 6 following a class action lawsuit filed by Rosen Law Firm. While the recent launch of the Qwen3.8-Max AI model drove a 30-day share price return of 29.21%, the stock faces significant headwinds and legal scrutiny, keeping the year-to-date return down 18.58%.",gemini-flash-lite-latest,2026-08-11T17:40:24.278569+00:00,2026-08-11T17:40:24.296414+00:00,False,,Exhausted 3 retries: Timed out,"['Alibaba shares fell -1.34% to settle at $126.81 on the latest trading day.', 'A class action lawsuit was filed by Rosen Law Firm covering investors who bought stock between June 26, 2025, and June 24, 2026.', 'Alibaba unveiled its Qwen3.8-Max AI model on August 3, contributing to a 30-day share price return of 29.21%.']","['Ongoing class action lawsuit filed by Rosen Law Firm representing investors.', 'Year-to-date share price return remains down 18.58% despite recent 30-day gains.', 'Intense competition in the Chinese AI development space on a near-weekly cadence.']"
182,ORCL,contradicted,critical,"Quant signal (bullish): MACD (-0.027) crossed above signal line (-0.028). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",bullish,bearish,0.8,macd_bullish_cross,144.8300018310547,"Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",gemini-flash-lite-latest,2026-08-11T17:40:24.295415+00:00,2026-08-11T17:40:57.779730+00:00,False,,Exhausted 3 retries: Timed out,"['Michael Burry re-entered a short position on Oracle via puts as of August 6, 2026.', ""UBS lowered Oracle's price target from $285 to $245 on August 7, 2026, citing rising AI infrastructure spending, returns on invested capital, credit markets, and OpenAI exposure."", 'Oracle 10-K filings explicitly note that stock price volatility can be impacted by public market announcements regarding AI advancements, cloud services, and capital structure changes such as the ATM Program and Mandatory Convertible Preferred Stock dilution.']","['Oracle shares recently gained 2.74% to reach $151.05 on August 10, 2026, showing potential resilience against immediate downward momentum.', ""UBS maintained a 'Buy' rating despite cutting its price target, indicating underlying fundamental support."", 'Dilution risks from the ATM Program and Mandatory Convertible Preferred Stock could affect common stock value per the 2026 10-K.']"
183,MSTR,contradicted,critical,"Quant signal (bullish): MACD (-0.098) crossed above signal line (-0.100). Research verdict CONTRADICTS the technical setup: bearish at 85% confidence -- The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",bullish,bearish,0.85,macd_bullish_cross,95.7699966430664,"The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",gemini-flash-lite-latest,2026-08-11T17:42:24.330468+00:00,2026-08-11T17:42:24.342917+00:00,False,,Exhausted 3 retries: Timed out,"['MACD (0.097) crossed below the signal line (0.110) at a price of 96.27 on August 11, 2026.', 'Recent 2026 news notes that MSTR has shifted to active Bitcoin selling, including over 1,600 Bitcoin sold to fund preferred dividends and buybacks.', 'The stock faces a weak macro backdrop with a 90-day share price return down 47.7% and a 1-year total shareholder return down 74% as of early August 2026.', 'SEC filings (10-Q filed August 3, 2026) warn that significant variances in gains and losses could materially and adversely affect financial results and market prices.']","['Potential material adverse effects on financial results and security market prices stemming from volatile gains and losses.', 'Historical and ongoing high volatility in the market price of Class A common stock.', 'Transition from long-running Bitcoin accumulation to active selling, altering the core value proposition for crypto-focused investors.']"
184,SPCX,contradicted,warning,"Quant signal (bullish): MACD (-0.041) crossed above signal line (-0.042). Research verdict CONTRADICTS the technical setup: bearish at 75% confidence -- The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",bullish,bearish,0.75,macd_bullish_cross,132.4250030517578,"The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",gemini-flash-lite-latest,2026-08-11T17:42:25.043964+00:00,2026-08-11T17:43:01.372273+00:00,False,,Exhausted 3 retries: Timed out,"['MACD crossed below the signal line at -0.011 versus 0.019, confirming near-term bearish momentum.', 'The 10-Q reported a loss on extinguishment of debt of $1,526 million for the period ended June 30, 2026.', 'SpaceX Notes carried an effective interest rate of 6.03% as of June 30, 2026.', ""Recent news notes SPCX's stock has rebounded 21.1% over the past week, leaving broader valuation checks looking expensive amid heavy infrastructure spending.""]","['Valuation risks tied to heavy spending on AI and telecom infrastructure.', 'High debt-related charges, including a $1,526 million loss on debt extinguishment.', 'High volatility, demonstrated by a 24.5% monthly slide followed by a sharp 21% weekly rebound.']"
185,GOOGL,confirmed_bearish,critical,"Quant signal (bearish): MACD (-0.029) crossed below signal line (-0.027). Research verdict agrees with the technical setup: bearish at 80% confidence -- The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",bearish,bearish,0.8,macd_bearish_cross,347.239990234375,"The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",gemini-flash-lite-latest,2026-08-11T18:01:28.583516+00:00,2026-08-11T18:01:28.583516+00:00,True,2026-08-11T18:01:29.534635+00:00,,"['Alphabet announced a $25b bond offering to fund AI expansion following its first recorded period of negative free cash flow.', 'Google DeepMind faces executive turnover, leadership reshuffles, and delays in certain AI model releases.', 'Alphabet accrued $2.1 billion in legal charges in Q2 2026 related to a Stockholm Patent and Market Court decision regarding PriceRunner.', 'Capital expenditures for technical infrastructure reached high levels, exemplified by $35.7 billion for Q1 2026 alone.']","['Large-scale debt financing for AI infrastructure commitments increases balance sheet risk.', 'Execution risks and delays in AI model releases alongside leadership reshuffles at DeepMind.', 'Potential material impacts from ongoing geopolitical tensions, international trade, and macroeconomic environments noted in filings.']"
186,ORCL,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.008) crossed below signal line (0.009). Research verdict agrees with the technical setup: bearish at 80% confidence -- Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",bearish,bearish,0.8,macd_bearish_cross,145.0196075439453,"Recent fundamental developments and market sentiment align with the technical MACD bearish cross. News reports highlight high-profile short positioning via puts by Michael Burry and a price target cut by UBS citing AI spending and capital return concerns, which counterbalances recent short-term gains.",gemini-flash-lite-latest,2026-08-11T18:03:25.346321+00:00,2026-08-11T18:03:25.351075+00:00,True,2026-08-11T18:03:26.238544+00:00,,"['Michael Burry re-entered a short position on Oracle via puts as of August 6, 2026.', ""UBS lowered Oracle's price target from $285 to $245 on August 7, 2026, citing rising AI infrastructure spending, returns on invested capital, credit markets, and OpenAI exposure."", 'Oracle 10-K filings explicitly note that stock price volatility can be impacted by public market announcements regarding AI advancements, cloud services, and capital structure changes such as the ATM Program and Mandatory Convertible Preferred Stock dilution.']","['Oracle shares recently gained 2.74% to reach $151.05 on August 10, 2026, showing potential resilience against immediate downward momentum.', ""UBS maintained a 'Buy' rating despite cutting its price target, indicating underlying fundamental support."", 'Dilution risks from the ATM Program and Mandatory Convertible Preferred Stock could affect common stock value per the 2026 10-K.']"
187,CSCO,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.019) crossed above signal line (-0.020). Research verdict agrees with the technical setup: bullish at 75% confidence -- The MACD bullish crossover aligns with positive recent news momentum, including a 30-day share price return of 8.13% and rising expectations ahead of the August 12 earnings call. Recent reports highlight accelerating demand for AI infrastructure, security partnerships like Tech Mahindra Security Service Edge, and optimistic UBS forecasts for revenue and earnings beat. However, filings note ongoing structural risks such as fluctuating product gross margins and uncertain customer spending visibility.",bullish,bullish,0.75,macd_bullish_cross,120.81999969482422,"The MACD bullish crossover aligns with positive recent news momentum, including a 30-day share price return of 8.13% and rising expectations ahead of the August 12 earnings call. Recent reports highlight accelerating demand for AI infrastructure, security partnerships like Tech Mahindra Security Service Edge, and optimistic UBS forecasts for revenue and earnings beat. However, filings note ongoing structural risks such as fluctuating product gross margins and uncertain customer spending visibility.",gemini-flash-lite-latest,2026-08-11T18:05:25.383956+00:00,2026-08-11T18:05:25.404708+00:00,True,2026-08-11T18:05:26.236006+00:00,,"['Cisco is seeing momentum build with a 30-day share price return of 8.13% ahead of its August 12 earnings call.', 'UBS expects revenue and earnings above consensus estimates, supported by accelerating demand for AI infrastructure.', 'Recent business catalysts include the Tech Mahindra Security Service Edge partnership and new emergency calling integration for Webex.']","['Product gross margins decreased in the first quarter of fiscal 2026 year over year, and management notes margins may not be sustainable.', 'Filings highlight reduced visibility into customer spending plans, fluctuating demand, and rapid price and product competition in networking.', 'Some analyses question valuation, suggesting the stock may be overvalued by approximately 9%.']"
